"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000263881.1",3.03626019781177,2.45448577083583,2.10950018501942,1.16353901661935,0.2446108776087,NA
"ENSG00000283167.2",2.64386287070432,3.82538584532731,1.79621278933782,2.12969524993614,0.0331967814135149,NA
"ENSG00000175772.12",365.206123346054,2.4615706972046,0.679526162993444,3.62248112178773,0.000291790762017153,0.00788625538898184
"ENSG00000230650.1",96.9952672230793,6.02004388602379,0.829685212868329,7.25581677563196,3.99245227350226e-13,4.82162157198857e-10
"ENSG00000256671.7",3.18230493677743,0.447024629922777,1.43724128992086,0.311029632294653,0.755778094771916,NA
"ENSG00000183054.14",10.4231245268105,0.408953805590662,0.791753966089376,0.516516270339083,0.605493878217264,0.817997125054038
"ENSG00000231536.2",1.73433948248055,0.333100417915199,2.37646259010212,0.140166489177044,0.888528448243382,NA
"ENSG00000169679.16",48.7868499075948,0.246173591451643,0.657255386925202,0.374547849053474,0.70799676441837,0.872303065357524
"ENSG00000294954.1",6.59160651503182,4.31715426188381,1.87162982644885,2.3066282663784,0.0210755523582165,0.132893548890255
"ENSG00000153093.22",588.151970301617,0.596562009254797,0.431505437320739,1.38251330726888,0.166814147373301,0.433686542672531
"ENSG00000236330.1",1.70836677438486,-0.648266206205716,2.06251007157999,-0.314309353024934,0.75328609524091,NA
"ENSG00000172965.18",245.980292892937,-0.253495455930148,0.28761129298557,-0.881382136628644,0.378111022913506,0.656047361884558
"ENSG00000304842.1",26.4568433828779,1.96073405062241,0.891982514264965,2.19817543423275,0.0279366065703298,0.156655272327172
"ENSG00000204581.3",258.090716685041,1.93648429307408,0.567748283591455,3.41081487877742,0.000647690499581289,0.0137993558063067
"ENSG00000153094.26",609.255591257909,-0.0762659606942735,0.32071051162195,-0.23780312129019,0.812033797670277,0.926043811010495
"ENSG00000227992.1",5.87530484452549,-2.98429022016654,1.65677830961181,-1.80126103948438,0.0716617455605149,0.274235397978386
"ENSG00000271590.1",2.45283034046983,2.76412320669293,1.80331102361709,1.53280447493114,0.125324037734324,NA
"ENSG00000295115.1",3.59576083848669,2.65126122913393,1.5028972836414,1.76410008720632,0.0777151298071398,NA
"ENSG00000153107.14",310.57903251189,0.315170686871595,0.281691531846922,1.11885041344752,0.263203960335747,0.544587743360148
"ENSG00000298291.1",1.83175554346052,4.34289207646793,2.18379059800299,1.98869437410316,0.0467349473466019,NA
"ENSG00000153208.20",579.959331426137,0.363722552805901,0.384827000450156,0.945158609921947,0.344577906806937,0.6261235957812
"ENSG00000286904.1",14.3070329578169,0.522192276759527,0.751496352098595,0.694870008751575,0.487136769408161,0.742713641916257
"ENSG00000153214.12",642.648283712072,0.379048972288543,0.303754796549623,1.24787814577479,0.212075685045756,0.487946321975325
"ENSG00000144152.14",58.0364684264609,-0.825296111024436,0.51253466933023,-1.61022494751997,0.107348757000463,0.341726831351693
"ENSG00000278962.1",14.6810468156722,0.576107498479855,0.766252377018169,0.75185084674288,0.452140760250607,0.716592200905542
"ENSG00000304406.1",16.3572755739761,-1.69487265942176,0.748304556713006,-2.26495033902591,0.023515727168692,0.141513736064203
"ENSG00000144161.15",202.097912480492,0.359950203871308,0.335056180081298,1.07429805886275,0.282689114771165,0.565549823318725
"ENSG00000286545.1",17.0416190456788,2.35053514121247,0.791746952034208,2.96879594569114,0.00298969056435995,0.039676946032275
"ENSG00000304977.1",2.58783427331306,0.714887188659882,1.93236394678599,0.369954733345611,0.711416218713377,NA
"ENSG00000188177.16",373.101204775683,0.26720816817472,0.271533161423164,0.984071951927435,0.325080136553415,0.60743394245559
"ENSG00000169629.13",85.0411993572021,0.770302646722601,0.485332644278598,1.58716430020401,0.112475437918046,0.350517257977433
"ENSG00000293401.2",2.8168107023639,-0.0437788768748294,1.45288304169942,-0.0301324164563321,0.975961447868913,NA
"ENSG00000114999.9",801.705254940069,-0.727061052031394,0.272318270410576,-2.66989449857771,0.00758750832392094,0.0717950375260577
"ENSG00000125630.16",345.920968614626,-0.0368172308207814,0.254145743105454,-0.144866604377885,0.884816194085751,0.957733496367359
"ENSG00000309434.1",10.7561793663726,0.135006313473074,0.935529340466888,0.144310079474041,0.885255619352424,0.957894265765576
"ENSG00000125611.16",218.329453853336,0.0276488104001804,0.316734583701729,0.0872933106231855,0.930438371074036,0.975323840231376
"ENSG00000243389.1",2.32640586304121,1.37581060553311,1.60102408549706,0.859331610308644,0.390157589179429,NA
"ENSG00000228251.1",4.91451058185671,0.277453734265828,1.16483741507849,0.238190953238854,0.811732993495657,NA
"ENSG00000237753.3",23.8879286988512,0.630565260859413,0.523087677451621,1.20546762625226,0.228022828432838,0.507732233575963
"ENSG00000144136.12",959.962802287475,0.000299008334959151,0.321471023281563,0.000930125309295024,0.999257867483109,0.999780719772714
"ENSG00000298853.1",4.36672226389614,-1.46726141242525,2.03253764000569,-0.721886465247033,0.470364283288975,NA
"ENSG00000144130.12",6.07566212634264,0.630818331856229,0.977950359289022,0.645041259880347,0.518900448039133,0.764278174510941
"ENSG00000169607.14",20.079239221455,-0.501282779293037,0.780586482947678,-0.642187368400328,0.520751533588421,0.765285300993974
"ENSG00000299339.1",5.81311735935994,1.02684597315934,1.34773965824564,0.76190232058318,0.44611830489634,0.711923030196597
"ENSG00000115008.7",44.7185886801445,-0.144573973270552,0.833567016501275,-0.173440131877304,0.862305482399735,0.950449687729096
"ENSG00000125538.12",165.42201789248,-0.696700241845298,0.594198491100936,-1.17250422591018,0.240994676470372,0.520508212098781
"ENSG00000125571.11",6.23420999092155,1.28977535249253,1.12492542938998,1.14654297857943,0.25157055468399,0.533403706256531
"ENSG00000136688.11",1.91419383486817,1.63620396645218,1.98734708729608,0.823310621939899,0.410331374781054,NA
"ENSG00000136689.20",253.845789812875,-0.0915318873684348,0.423946445939918,-0.21590436302751,0.829062296105232,0.934089337446266
"ENSG00000125637.17",1417.36741577565,0.257045008726506,0.315086993985307,0.815790602700955,0.414619908855482,0.688360002797427
"ENSG00000189223.16",791.14804302599,0.358236958426354,0.768078113312181,0.466406934682112,0.64092424866472,0.836855538349389
"ENSG00000125618.19",76.0029722155788,-0.0520788175172866,0.658693681895895,-0.0790637878404874,0.936981886430876,0.977854315183789
"ENSG00000304529.1",3.86450183176586,1.03730147180372,1.37447165411719,0.75469106161376,0.450434370904228,NA
"ENSG00000234997.4",61.6240847910072,1.03503093112622,0.757181887977483,1.36695151793832,0.171640502405438,0.439560599128927
"ENSG00000289035.2",3.05080528107597,-0.0133044850501288,1.26958462315781,-0.0104793999607815,0.991638801599863,NA
"ENSG00000231292.6",3.77640113857202,-0.695686991073167,1.75782815363191,-0.39576507500792,0.692278343687912,NA
"ENSG00000272563.1",4.14600553370667,1.72447697112756,1.37721159778409,1.25215106662056,0.210514822707198,NA
"ENSG00000136682.17",329.226933888059,0.132265788888185,0.302540380484754,0.437183917982314,0.661977971817337,0.849768952994114
"ENSG00000184492.7",14.9961836692741,-0.273716256670548,0.679661006939073,-0.402724672853102,0.687150781147176,0.862216975130043
"ENSG00000231943.12",21.9192022182774,0.69906561779002,0.751032548663574,0.930806020370187,0.351953914921942,0.633009447546549
"ENSG00000226516.8",94.5160593984459,-0.244061242087091,0.524039254131615,-0.465730840128617,0.641408174405516,0.837234880818532
"ENSG00000304410.1",5.69709846226561,-0.709539721553415,1.04446119818563,-0.679335644814746,0.496925216189266,0.749306932001694
"ENSG00000287165.2",3.59169080125879,0.835915659312858,1.52930048655669,0.546600008736655,0.584653563084764,NA
"ENSG00000293106.2",92.2968872796206,-0.283589114288174,0.451845882413331,-0.627623544500417,0.530250581194939,0.770799149819812
"ENSG00000310523.1",254.92677013157,1.24882967356923,0.449175090237878,2.78027366323424,0.0054313106351678,0.0574052758335147
"ENSG00000310539.1",2.13262953338342,1.20409693203397,1.65310635656867,0.72838443046901,0.46637829139017,NA
"ENSG00000304466.1",3.73902051377685,0.42072332920194,1.24938937863041,0.336743161417893,0.73631052353814,NA
"ENSG00000279267.1",41.4298092113188,-0.925721839531122,0.488106368979483,-1.89655759146636,0.0578863522051174,0.243236018707075
"ENSG00000144134.20",492.792525555647,-0.0327912922095741,0.40905545701607,-0.080163439081772,0.936107267933132,0.977633619156216
"ENSG00000144158.4",15.6405798913633,-0.644538563441806,0.635463812419092,-1.01428051581438,0.310448918521991,0.592999522772742
"ENSG00000227359.2",29.6686512736188,0.296608051560678,0.59323440130692,0.499984577609186,0.617085936871966,0.824370759559066
"ENSG00000115084.16",1338.02360581282,0.24297990687048,0.313799890559474,0.774314823492358,0.438744639742281,0.7065618411161
"ENSG00000228857.4",21.0316372020447,0.889145728370896,0.641128392564739,1.38684503553805,0.165489021092117,0.43180703638614
"ENSG00000115091.13",2434.73593841948,-0.17647870735971,0.306972876977559,-0.574900001255197,0.565358929081348,0.793535966888953
"ENSG00000234199.4",7.8267476720432,-0.525026468504495,1.13082256619823,-0.464287222591965,0.642441977183824,0.837869365036946
"ENSG00000175497.17",22.799132921893,2.62135663777953,1.02968848308597,2.54577639823971,0.0109035006011894,0.0897864413202528
"ENSG00000235026.9",9.08810829962404,2.48715010253537,1.53147493204797,1.62402273160907,0.104370957191889,0.337261791821586
"ENSG00000238207.3",3.03225449977721,0.411214452370838,1.79274282888331,0.229377268030675,0.818575702682491,NA
"ENSG00000088205.14",969.852044471197,-0.0680689528640624,0.332479968956642,-0.204730988990615,0.837782307486002,0.938155913697418
"ENSG00000293870.1",2.62804493402944,-0.713150538487058,2.30156492144889,-0.30985462623323,0.756671508721454,NA
"ENSG00000236255.3",95.3418953442455,0.996703765810958,0.469705148371614,2.12197751986827,0.0338396258626198,0.175714880073246
"ENSG00000290590.2",6.02661295373359,0.882515181981507,1.23995916482172,0.711729230299609,0.476632463445352,0.735078740043487
"ENSG00000125633.12",905.668570253938,0.220034228631297,0.242100816924849,0.908853722288752,0.363427344502521,0.64382158502815
"ENSG00000297418.1",2.93249417633809,0.477626628004219,1.62032731120991,0.294771695014862,0.768168290292001,NA
"ENSG00000125629.17",607.962208156769,-0.124792877673734,0.251900743385583,-0.495404959892137,0.620314294311613,0.826053728586516
"ENSG00000226856.10",5.33858292151697,0.126801746891444,1.36514870737758,0.0928849334919912,0.925994975328554,0.973690803037714
"ENSG00000019169.12",4012.38649868191,-1.41042585206098,0.413745455067149,-3.40892168067942,0.000652202010827644,0.0138440585943119
"ENSG00000259094.1",81.8066199415837,-0.0221027509737881,1.80892417522164,-0.0122187271730613,0.990251108817067,0.995980623429317
"ENSG00000144119.5",2.94080582159444,1.81180071818429,1.90781135342522,0.949674984862337,0.342277424190719,NA
"ENSG00000115107.21",964.141420057448,1.71813713584707,0.338181451459116,5.08051854539627,3.76405984395755e-07,5.57226562448064e-05
"ENSG00000229867.2",6.95247362882132,1.65280105770824,1.04394436453006,1.58322714683389,0.11336970110983,0.352204327330917
"ENSG00000309392.1",25.7850564461642,-0.288683770467025,0.656295748117979,-0.439868414956012,0.66003241314873,0.848988382314635
"ENSG00000186132.16",133.711922414774,-0.0590807428280977,0.302787047648473,-0.195123084976504,0.845296590709691,0.942019211773898
"ENSG00000155368.19",2022.90793156402,-0.337098246203792,0.261985809518459,-1.28670421815362,0.198197402291786,0.472209607265809
"ENSG00000171227.8",416.597997239007,-0.359491775600561,0.402881232298989,-0.892302114817235,0.372231021034587,0.650835873783545
"ENSG00000080293.11",1191.88118775789,3.08664523838657,0.658012405022293,4.6908617752913,2.72056725388632e-06,0.00025902961082023
"ENSG00000231013.3",135.750948747133,3.11308128185441,0.77496327450664,4.01706943317575,5.89263662674671e-05,0.00245394628016933
"ENSG00000163075.14",469.07680770212,1.37172846398826,0.365867951977511,3.74924465664207,0.000177367987069079,0.00548555054430216
"ENSG00000144120.14",87.5337851159723,1.00571413313833,0.565118177558298,1.77965277543135,0.0751328034886478,0.280964359330266
"ENSG00000309758.1",19.6711878711627,2.18461970952795,0.814228615559757,2.68305444905801,0.00729531116972779,0.0700377183284705
"ENSG00000297359.1",9.11283565567355,1.2005862231618,1.01851858827003,1.17875730201548,0.238494830938248,0.518524008973758
"ENSG00000088179.10",556.598013104125,0.920026591068163,0.312113068236754,2.94773492268601,0.00320111424182302,0.0411039548924852
"ENSG00000115109.15",2445.19251533173,-0.0920024486619895,0.312257457682052,-0.294636513551803,0.768271565922548,0.904098750904135
"ENSG00000224789.2",11.335082861217,0.740503444723782,0.774314716058831,0.956333941956903,0.338903546934948,0.620381395131178
"ENSG00000236878.1",2.1253074901619,1.26574855616815,1.60721765368699,0.787540227214713,0.430965689424532,NA
"ENSG00000227788.1",1.80756401227453,4.32572138148878,2.21069842808112,1.95672160731733,0.0503802080818008,NA
"ENSG00000226479.4",703.84067909764,-0.378051680316529,0.36110250161045,-1.04693730625096,0.295128494296302,0.577620132217924
"ENSG00000296287.1",2.29984841749711,0.0854998796095191,1.42549836950678,0.0599789389019801,0.952172408806749,NA
"ENSG00000144118.15",1188.4159311419,-0.861495327133933,0.328361152536115,-2.6236213403447,0.00870004490848062,0.0785331355114069
"ENSG00000294762.1",9.43994035433696,-2.60133277773186,0.960140603355054,-2.70932483080283,0.00674202959859654,0.0662933739415686
"ENSG00000163083.6",226.042468289621,-0.164625018178705,0.642338275571442,-0.256290220339508,0.797726748176635,0.919889847746093
"ENSG00000074047.23",111.136294254511,-0.838837388809027,0.344750740231408,-2.4331706677293,0.0149672442088845,0.108692018776867
"ENSG00000115112.9",4174.44921612947,1.88270886517076,0.365928812727252,5.14501400187378,2.67500858251705e-07,4.26255187044696e-05
"ENSG00000074054.22",1164.82971991791,-0.0599547400535417,0.26564632767567,-0.225693841048467,0.821439548637582,0.930205393230911
"ENSG00000264229.2",1.86018404697753,-3.22481689266867,2.04228166656212,-1.57902651013716,0.114329976505224,NA
"ENSG00000236859.9",116.403314984215,-0.0475875005107095,0.418007772364821,-0.113843578174372,0.909361792745485,0.966612988305399
"ENSG00000155438.13",258.126331087471,0.0203295302749146,0.350677471936291,0.057972159325387,0.953770804858716,0.983162184299087
"ENSG00000211460.13",893.070606219173,-0.123551606395085,0.316382656705651,-0.390513208535423,0.696157090113817,0.866317077376844
"ENSG00000136732.17",1052.44054755083,-1.18640220772645,0.340609285093102,-3.48317635381596,0.00049550184025382,0.0112907499766278
"ENSG00000301329.1",2.89025152979853,1.4424022740615,1.5187307740584,0.949741915222456,0.342243406243153,NA
"ENSG00000136717.16",802.008659390524,-0.142874421208476,0.262462392520645,-0.544361498180116,0.586192735053342,0.80688533284547
"ENSG00000186684.15",33.0694055844157,2.79524150804472,1.23764289041325,2.2585202320448,0.0239132446619194,0.142894091669896
"ENSG00000163161.15",1163.46301193518,-0.241534051383646,0.246157017991912,-0.981219440152551,0.326484539529436,0.608917682194785
"ENSG00000169967.18",988.220971250185,0.452196584281217,0.297941816254717,1.51773453611031,0.129081333996493,0.377891970064755
"ENSG00000236682.5",53.9071483974666,0.0111898098422763,0.658576070404324,0.016990914709984,0.986443863738292,0.994907496713927
"ENSG00000287742.2",8.99774513436178,1.47390841035198,0.994832392870537,1.48156455390349,0.138456196420146,0.391354506412499
"ENSG00000115718.19",19.5299109276245,2.41752704215651,0.78121090585108,3.09458946879751,0.00197085482942927,0.0299293414401614
"ENSG00000163166.16",1010.35914393202,-0.0358995251849865,0.223443332840112,-0.160665009462041,0.872357249749614,0.953786127257571
"ENSG00000231731.7",83.2612016422235,1.16982267249372,0.365714493168148,3.19873205559796,0.00138033393853588,0.023619047392725
"ENSG00000169994.21",442.737810749411,-1.3853040361196,0.486526532375331,-2.84733502478527,0.00440869383628312,0.0506599594912415
"ENSG00000272789.1",160.977337147032,-2.12400297414565,0.491557883774036,-4.32096207640529,1.55350374398646e-05,0.000950473021173156
"ENSG00000072163.21",1975.69618591047,-1.1559374545887,0.347161940554685,-3.32967793860632,0.000869464890572008,0.0169938171883009
"ENSG00000144230.18",207.937626765944,-1.22003104628463,0.535477979656987,-2.27839629757726,0.0227029767973498,0.139140626493587
"ENSG00000136709.13",1621.21423783712,0.562678767813736,0.296856586312927,1.89545657316357,0.0580319398259952,0.243570677016149
"ENSG00000308747.1",5.34445304112618,0.722007418663903,1.22078483883205,0.591428887136787,0.554233089864073,0.78501234078217
"ENSG00000274010.1",2.87464964535867,0.175694045179279,1.28089489042744,0.137165076145044,0.890900315146813,NA
"ENSG00000144231.12",366.478030960018,0.0343577192553389,0.278231954109378,0.123485885599726,0.901722350407144,0.963623372412552
"ENSG00000144233.12",731.772380505386,0.000681554222954296,0.276648900146671,0.00246360720246116,0.998034327837669,0.99923013213149
"ENSG00000286873.2",21.6433786890286,-0.79815744886029,0.698838591114303,-1.14211988148454,0.253404192442124,0.53512818401232
"ENSG00000272667.1",30.3577612309257,0.265457914352656,0.463199368814962,0.573096450955443,0.566579390117372,0.794298869570947
"ENSG00000136715.20",428.63162566219,-0.560378654507062,0.303690280656132,-1.84523078346909,0.0650039743068245,0.258730476052801
"ENSG00000136731.14",939.046075235614,-0.100408935068053,0.240674584015718,-0.417197916758404,0.676533648842855,0.857523123589911
"ENSG00000136720.7",791.454813043512,-0.791187969255194,0.506760814526583,-1.56126509109495,0.11846121659624,0.361560398512547
"ENSG00000307293.1",9.73844037046131,-0.458868578085784,1.0784481969624,-0.425489679873592,0.670479743231771,0.854760163797778
"ENSG00000299974.1",1.99830485474925,0.770377132790783,2.82829781084607,0.272381900462006,0.785328388106547,NA
"ENSG00000229536.4",2.41472741803007,0.302923197232034,1.68999592245256,0.179244927876763,0.857745387587676,NA
"ENSG00000286957.2",2.3138771032127,-0.814325576566984,1.91926747684602,-0.424289780549601,0.671354491273304,NA
"ENSG00000291116.2",2.65138687024923,0.353149380669154,1.37648533372059,0.256558767476733,0.797519408512051,NA
"ENSG00000290615.2",6.47835561810413,-0.668793297935166,0.918598844893539,-0.728058065447139,0.466578042473137,0.727408835233781
"ENSG00000222014.6",2.95733676956229,-0.938310397932994,1.42507128354275,-0.65843050012231,0.5102615421702,NA
"ENSG00000152076.20",62.4648329337856,-1.39552371105745,0.816227474231075,-1.7097240109102,0.0873169205163141,0.306064100631822
"ENSG00000136699.21",1316.32805481916,-0.00268661214996879,0.265297021642577,-0.0101268085609659,0.991920113900987,0.997126299485324
"ENSG00000152082.16",219.16487052934,0.227785429730727,0.362606900375875,0.628188348028145,0.529880562462429,0.770761519722871
"ENSG00000230756.1",3.60132115291573,-1.31989401367565,1.31663593589791,-1.00247454720695,0.316114453579993,NA
"ENSG00000213225.8",3.21344519027412,-1.04611165318035,1.47552763507635,-0.708974625965726,0.478340223111286,NA
"ENSG00000136710.11",712.636681967285,-0.502793770273766,0.229420027116624,-2.19158622110254,0.0284093977670163,0.158597110876653
"ENSG00000136718.11",693.896100006942,-0.0804458134511796,0.229635192192222,-0.350320056273606,0.726098515051423,0.882005042276544
"ENSG00000072135.14",2266.45735953539,0.0503850920099234,0.353533170050864,0.142518711900992,0.886670300272362,0.958429277842925
"ENSG00000310390.1",3.06148940519804,0.2113482204553,1.30321926313387,0.162173953711418,0.871168870190482,NA
"ENSG00000290596.2",16.2814989511507,0.167127103431327,0.683887802013443,0.244377956353785,0.80693811258823,0.923998299887695
"ENSG00000290700.2",2.12909513560821,-0.201459811603805,1.92495555491442,-0.10465686394134,0.916648091507347,NA
"ENSG00000136002.22",12.5762188321656,-1.87987164879629,0.764178940760044,-2.4599888174445,0.0138941344884807,0.104025764816842
"ENSG00000284479.3",4.2603206460298,-0.811414879187305,1.15259843300105,-0.703987491180779,0.481440563594267,NA
"ENSG00000152102.19",2088.22425142704,-0.485895813360216,0.328919558675465,-1.47724816157751,0.139609128034035,0.393546812268915
"ENSG00000115762.18",2178.15228615578,-0.513324213028834,0.367714100638519,-1.39598729593853,0.162718320810595,0.427592966267839
"ENSG00000233087.8",2.0366631744926,0.00839904163292868,1.69334408101638,0.00496003247484551,0.996042482894335,NA
"ENSG00000232742.3",3.88795427711755,-2.76769205983452,1.48137111062309,-1.86833133168796,0.0617159019953415,NA
"ENSG00000173272.17",290.271686150858,0.266877973085597,0.284662824870885,0.937523096690426,0.348489548776742,0.629690620224516
"ENSG00000075886.11",7.96146334017447,0.264974485344252,0.900866144392503,0.294133026303188,0.768656255157989,0.904352480687854
"ENSG00000293311.2",304.827185408973,0.196836941171981,0.375298756668401,0.524480664202942,0.599944265005791,0.814527016438252
"ENSG00000163040.16",84.6627241922842,-0.846526994200286,0.585406791634715,-1.44604915128574,0.148163416304478,0.405749033007952
"ENSG00000287151.2",37.1386994103668,-0.0128751230926946,0.564631440775942,-0.0228027030783142,0.981807651841701,0.993218964708591
"ENSG00000213222.3",2.83465113229721,0.29282381782487,1.639217586172,0.17863633253758,0.858223264090598,NA
"ENSG00000235615.2",1.65204626806393,-1.99390681058421,2.38683402293487,-0.835377236718156,0.40350534231428,NA
"ENSG00000236485.2",30.6784367203544,-3.12675667641447,1.06065085451338,-2.94796036142262,0.00319878077691658,0.0411039548924852
"ENSG00000287414.1",2.069132060832,-3.40593276555986,1.97705941753409,-1.72272655811627,0.0849379852625828,NA
"ENSG00000286833.4",2.65148989493685,2.88602623850147,1.73120646113113,1.66706069050586,0.0955023375542488,NA
"ENSG00000310331.1",1.8587190512839,-2.23281848628232,2.07030351297197,-1.07849813918205,0.280811511741922,NA
"ENSG00000183840.8",73.3037269174039,-0.167121348779784,0.551206477510613,-0.303191917363792,0.761743608312611,0.900792044750627
"ENSG00000150551.12",12.2259904820619,2.12783951415401,0.86772031083553,2.45221817166537,0.0141978549283059,0.105514872763328
"ENSG00000176771.18",738.598592494217,-1.81447879503115,0.677557408527114,-2.67797056337336,0.00740697276279979,0.0706108836789381
"ENSG00000226953.9",13.371271225555,-0.84184363710796,0.711261485464572,-1.18359232759257,0.236574478982373,0.516511454948272
"ENSG00000152127.10",954.703191999472,-0.407129774280054,0.391782357350302,-1.03917332325414,0.298724134829925,0.581652874520276
"ENSG00000152128.14",657.493320166772,0.892214314271784,0.379823407612645,2.34902403693268,0.0188226916556149,0.124540219933604
"ENSG00000297469.1",1.56958176060294,0.0668125853217812,2.48864139569326,0.0268470119629949,0.978581756591448,NA
"ENSG00000287463.2",6.7436052328079,-0.0199061888889896,0.886004384631345,-0.0224673706296299,0.982075139892143,0.99337430724995
"ENSG00000224043.10",70.587422568227,0.00691206115946065,0.366096836935624,0.0188804175892841,0.984936501257305,0.99437752187602
"ENSG00000153086.15",7.94077514879977,1.87894251821495,0.944533464694331,1.98928104556149,0.0466701906186515,0.214565055887713
"ENSG00000082258.14",1334.82288317183,0.710109519827141,0.291173255480975,2.4387868956376,0.0147366557989086,0.107952637870487
"ENSG00000176601.14",34.0579887594928,-0.711051517802404,0.953467440981542,-0.745753328577655,0.455816437913774,0.719333014379905
"ENSG00000115839.21",1205.34508635423,0.228392492881484,0.243753196994585,0.936982553244451,0.348767532408073,0.629888409200738
"ENSG00000121988.19",50.0348929495621,0.672132271906498,0.388763476871413,1.72889767659119,0.0838274099815336,0.298773493233344
"ENSG00000048991.19",283.116778997039,-0.132196847374479,0.282638371927271,-0.467724344974985,0.639981729150305,0.836514996131182
"ENSG00000144224.18",2226.96556635907,0.168369253637514,0.273137755271142,0.616426145372598,0.537613301868716,0.77517122185997
"ENSG00000308748.1",6.90395841392654,-0.762338709111491,1.26900812160891,-0.600735878778269,0.54801591796932,0.781924040019171
"ENSG00000115850.10",8.86373002739802,4.14486586687724,1.42004614617521,2.91882477061829,0.00351353666735191,0.0441520330608198
"ENSG00000076003.6",285.131074679068,-0.277499644756901,0.391308894743395,-0.709157518483893,0.478226732518885,0.736555496613299
"ENSG00000115866.12",812.393540960931,-0.229114465807102,0.277232352675332,-0.82643480674645,0.408557485611228,0.683297431162967
"ENSG00000231890.11",42.0999081483767,1.84728702360293,0.54787591161791,3.37172521081969,0.000746989376090102,0.0152766650835682
"ENSG00000121966.8",2163.30752223304,1.06393104099656,0.361621831030214,2.94210954566973,0.00325984587815788,0.0417413077679747
"ENSG00000227347.1",5.85481309435112,0.6445347493978,0.977397779540738,0.659439547428331,0.509613553738492,0.757896986459487
"ENSG00000230037.1",3.67852013562716,0.360137639783826,1.26892526587536,0.283813120810852,0.776553598870993,NA
"ENSG00000144229.13",22.7420014373417,0.262151165476142,0.911974694601597,0.287454429413378,0.773764390168428,0.906319433221274
"ENSG00000150540.15",863.787390524767,0.0459681106982081,0.298876250262592,0.15380315651652,0.877764944913341,0.955918922744801
"ENSG00000309081.1",2.69292404652639,1.30996025220596,1.92810243683215,0.679403867337158,0.496882000147414,NA
"ENSG00000228043.6",16.3301519623683,1.71941107906694,0.674894185856543,2.54767505054847,0.0108443431167286,0.0894765541734822
"ENSG00000144228.11",328.938232118854,0.209399351484616,0.397945308735887,0.526201331911147,0.598748328705053,0.814155801509105
"ENSG00000237772.3",4.39271344358609,-2.43598687469263,1.30557927410478,-1.86582838974903,0.0620653790080908,NA
"ENSG00000168702.18",5.85694788403962,-0.68469108269117,1.08946121683594,-0.628467605923299,0.529697661222925,0.770683059693187
"ENSG00000115919.16",199.519270514768,-0.287128598008206,0.387778123685741,-0.740445580784998,0.459029670037529,0.721975105125857
"ENSG00000075884.15",221.073507867762,0.231708540893201,0.355220826991333,0.652294356881429,0.514211299747199,0.761367135940657
"ENSG00000228655.7",2.75460309942471,2.94930105804743,1.70625780353493,1.72852018724089,0.0838950049622598,NA
"ENSG00000283994.1",6.4006992817657,0.270198010842937,0.890812267765307,0.303316445698212,0.761648714322669,0.900726248458896
"ENSG00000231758.4",35.3429257738633,-1.56769506515867,0.836403770891217,-1.8743280694302,0.0608852209817246,0.249343616035455
"ENSG00000121964.16",378.01122027132,-0.53989748733005,0.315438502413343,-1.71157763937955,0.0869745319906185,0.305475143751123
"ENSG00000169554.24",1389.58220503862,-0.644648928603111,0.380862058750385,-1.6926047470263,0.090530726902048,0.311255328063289
"ENSG00000307150.1",5.60079795366997,0.0517346556413985,1.04843830170465,0.0493444922388693,0.960644763002444,0.985732704223865
"ENSG00000238057.11",10.2515269452271,-0.172634501520024,0.824890230714326,-0.209281786948221,0.834228268881364,0.936671993776437
"ENSG00000232606.4",3.64004549794495,1.09049749536485,1.28406649562661,0.849253133758229,0.39574045309215,NA
"ENSG00000287115.3",8.85495270029585,-2.05466965801849,0.949611492033573,-2.16369502186463,0.030487763323872,0.164915657055532
"ENSG00000226674.12",15.2673242851763,0.0198806979009354,0.639678216401036,0.0310792166923994,0.975206364338826,0.991092155805718
"ENSG00000121989.16",232.75940701268,-0.0847342806329628,0.298956222896991,-0.283433740939921,0.776844366818457,0.907887890445977
"ENSG00000115947.15",509.314844460037,-0.063646112128804,0.238035297473158,-0.2673809842676,0.789175838984049,0.914890387620931
"ENSG00000204406.14",284.649588163925,-0.195031240123754,0.333346946454723,-0.585069826491554,0.558500766482752,0.788536130542452
"ENSG00000281469.1",8.370172918044,1.32925319842622,1.11650076588652,1.19055287648707,0.233829160399875,0.513980641300463
"ENSG00000281772.1",1.82298164851736,2.15925663679164,1.84004439919874,1.17348072564548,0.240603081734706,NA
"ENSG00000135999.14",606.828417800333,0.303992735991353,0.374410792800506,0.811923004990206,0.416835813097926,0.689865230321045
"ENSG00000168280.18",35.4659469650456,0.678251609355612,0.524193506316409,1.293895481693,0.19570152541623,0.469380913787061
"ENSG00000289474.2",1.59930645283417,4.14882020671844,3.4231664154388,1.21198320596009,0.225518809324942,NA
"ENSG00000150556.18",25.0223768271148,-0.443746987212446,0.575748784777624,-0.770730219402613,0.440866855987121,0.708611016915135
"ENSG00000187123.16",9.77980533863205,-1.38526685179583,0.95671987745627,-1.44793359523269,0.147635622935719,0.404930313636505
"ENSG00000168288.14",886.04217875257,-0.302888663159819,0.320517071455179,-0.945000095578919,0.344658827229742,0.626150169542528
