"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000127241.19",256.727524668763,-1.4457010413065,0.505424093651366,-2.86037222891816,0.00423144025187152,0.0495128138803895,"MASP1"
"ENSG00000188001.11",231.11414318073,-1.16317133515019,0.323982854115348,-3.59022497757263,0.000330392670121157,0.00863461299384973,"TPRG1"
"ENSG00000225473.2",399.052206315916,3.58726804684981,0.870750280122317,4.11974377584569,3.79293945278824e-05,0.00176537096721458,NA
"ENSG00000289929.2",55.9708417419092,2.13110072737034,0.584786275451388,3.64423861645072,0.00026818452671483,0.00738003434035319,NA
"ENSG00000224652.5",36.5494471752614,2.7750321538862,0.758641804137854,3.65789512092579,0.000254295056328728,0.0071246085012442,"LINC00885"
"ENSG00000235126.2",7.91977665742198,-3.41930771995642,1.10415110624707,-3.09677516112662,0.00195638198969659,0.0298422401453875,"LOC105374308"
"ENSG00000237167.2",20.9717902203734,-2.31005502740161,0.668047722889005,-3.45791916992347,0.000544364681362546,0.0120802630353433,NA
"ENSG00000161267.13",292.995607037617,1.40281442032413,0.435686175119824,3.21978180725684,0.00128288199802359,0.0223855591837637,"BDH1"
"ENSG00000290937.2",74.6448796008095,1.53783811572477,0.463237412247265,3.31976234014517,0.000900941107076833,0.017363597926608,"FAM157A"
"ENSG00000249592.8",243.781344360152,1.74051016720266,0.421991540642906,4.12451435531381,3.71517821799473e-05,0.00173777955864034,"PCGF3-AS1"
"ENSG00000178222.14",187.631919827341,2.00003532298418,0.633104902320944,3.15908993225626,0.00158262645354011,0.026013572065137,"RNF212"
"ENSG00000243449.9",34.5334505599283,1.95107937314258,0.49925143515188,3.90800954342581,9.30596312915465e-05,0.00343856086894658,"NICOL1"
"ENSG00000109501.16",2010.9582873061,-1.76762336523753,0.371585207156765,-4.75697990983748,1.96510717746299e-06,0.000209630989115713,"WFS1"
"ENSG00000272620.2",148.753138225027,4.82790273510178,1.59701898576077,3.02307159661093,0.00250223035469711,0.0353547892357635,"AFAP1-AS1"
"ENSG00000170801.11",656.266778711771,-2.23514417575562,0.552950224966683,-4.04221587194453,5.29484521335544e-05,0.00227484599389483,"HTRA3"
"ENSG00000109684.16",23.0091948374254,2.6303810827014,0.727771193282785,3.61429678308156,0.000301163926696454,0.00807302273595424,"CLNK"
"ENSG00000137440.6",37.8516258967512,-2.30916666187041,0.497524429838252,-4.64131311626473,3.46202050157473e-06,0.00030436598631852,"FGFBP1"
"ENSG00000145147.21",2050.10962376959,-2.12096086910891,0.592914469027169,-3.57717846317514,0.00034732305463233,0.00894464064151901,"SLIT2"
"ENSG00000248608.2",31.0885890591683,1.59394362068652,0.516930822283842,3.08347568373724,0.00204597829700162,0.0306038801841352,"ISYNA1P1"
"ENSG00000154274.16",196.181905498892,1.29558254467334,0.412057325469904,3.14418034722688,0.0016655276033733,0.0268945787382151,"PGCKA1"
"ENSG00000174123.12",41.9927019339223,3.50952473804825,0.586426823471296,5.98459108209608,2.16934169467555e-09,7.54207795848867e-07,"TLR10"
"ENSG00000121895.10",50.7774081465577,1.80141992170873,0.599681132375435,3.0039629804143,0.00266487748180428,0.0368141352784353,"TMEM156"
"ENSG00000260296.1",84.8381202973126,1.33425088011715,0.366207829973592,3.64342532002489,0.000269033734764457,0.0073842680357718,NA
"ENSG00000179299.18",236.013025558266,1.31037377400712,0.436760730913451,3.00020968292313,0.0026979380818558,0.0371367049947589,"NSUN7"
"ENSG00000124406.18",1845.55085407921,1.19497025232925,0.27678355628261,4.31734554024273,1.57916842149299e-05,0.000958613719565562,"ATP8A1"
"ENSG00000289393.2",25.0366281182804,1.80257236389866,0.577440766820662,3.12165760970335,0.00179835957102844,0.0283414551626501,NA
"ENSG00000310269.1",60.0289182058601,3.47472440839335,0.559382350756887,6.21171619678701,5.24090198827451e-10,2.23055227412274e-07,NA
"ENSG00000280285.1",49.1953931430846,3.62741105250715,0.556973222211511,6.51272073386975,7.3801645321864e-11,4.34218603475767e-08,NA
"ENSG00000181617.6",60.4927348507983,6.22455922704198,0.940681492266927,6.61707419377578,3.66377640455714e-11,2.27213549672887e-08,"FDCSP"
"ENSG00000169116.12",3207.53744673582,1.00911227783719,0.298940422704598,3.37563006269765,0.000736468726274818,0.0151370779842379,"PARM1"
"ENSG00000138769.12",605.179743224118,1.74489099558812,0.371075098491525,4.70225839104095,2.57299597563175e-06,0.000250065238643411,"CDKL2"
"ENSG00000289443.1",68.836875495555,1.31462555204882,0.431799644814108,3.04452671010133,0.00233046735354096,0.0335055788811723,NA
"ENSG00000156234.8",430.142069407021,7.68612137565538,0.692323293098391,11.1019251443315,1.22770514889493e-28,2.81709223465432e-24,"CXCL13"
"ENSG00000138772.14",3744.77864650308,-1.33799114074242,0.288131354869308,-4.64368461859804,3.4224988048721e-06,0.000304219951682894,"ANXA3"
"ENSG00000152785.9",400.014740226192,1.47406336676419,0.473643178615384,3.11218113828507,0.00185710511943166,0.0289098602920481,"BMP3"
"ENSG00000273156.2",63.108451959946,-1.25936682236368,0.41950499762357,-3.00203055862932,0.00268185252812459,0.0369818438163143,NA
"ENSG00000145284.12",681.588372662668,-1.41647622420167,0.377896592449198,-3.74831700656864,0.000178025155348202,0.00549054464330623,"SCD5"
"ENSG00000286035.1",20.3417545474348,-3.05618649583378,0.661726302373452,-4.61850539244394,3.86513937518132e-06,0.000327267483774578,NA
"ENSG00000306033.1",389.438530277036,1.74691956897499,0.515922991243045,3.38600837455611,0.0007091721940338,0.0147208161694074,NA
"ENSG00000163629.14",2673.4633598283,1.16955153157775,0.30922096429854,3.782251744253,0.000155416064609254,0.00497374758511009,"PTPN13"
"ENSG00000272856.2",12.7974646546939,-2.72631257259976,0.833653974403838,-3.27031676967581,0.00107427112494704,0.0196259755040086,"SCPPPQ1"
"ENSG00000138640.16",1529.44256460803,1.6431123339272,0.253308542086383,6.48660451950675,8.77923836184687e-11,4.79639055835567e-08,"FAM13A"
"ENSG00000184305.16",43.5927968221853,2.02333312660213,0.552884011829074,3.6595978239784,0.000252611397049631,0.00709476268874031,"CCSER1"
"ENSG00000182168.16",200.008469806409,-1.49157034932584,0.459875526559267,-3.24342188958302,0.00118103188796498,0.0210240168357211,"UNC5C"
"ENSG00000271474.2",18.5856717359771,-1.78495727093051,0.604256953588662,-2.95397059202994,0.00313713898849272,0.0407681599960202,NA
"ENSG00000260641.3",12.9384529994789,3.88202171522838,0.982149447394612,3.95257740614361,7.73139073158581e-05,0.00299164404261329,"TSPAN5-DT"
"ENSG00000196616.16",7660.30546419236,-2.40114861796016,0.536824602076166,-4.47287365123306,7.71753822757853e-06,0.000565771987763632,"ADH1B"
"ENSG00000164035.11",920.996396040655,-1.45393816278004,0.507899906488796,-2.86264703774288,0.00420118279079607,0.0493516906351842,"EMCN"
"ENSG00000298500.1",46.4109478179634,-1.87571787273555,0.588002041319512,-3.18998530774881,0.0014228002686364,0.024165488500467,NA
"ENSG00000138821.15",5768.31323465013,-1.07905080004635,0.278353869060343,-3.8765432062754,0.000105951002750808,0.00382256558037741,"SLC39A8"
"ENSG00000236699.9",351.595404400294,1.86710906875624,0.480985968605405,3.88183687389017,0.000103670413250838,0.00375801153626181,"ARHGEF38"
"ENSG00000168743.14",4947.79402664971,-1.57822279593064,0.365295613500807,-4.32039897989949,1.55747344182475e-05,0.000950473021173156,"NPNT"
"ENSG00000138801.10",1941.76520200769,-1.34237010460369,0.365238418036141,-3.6753255909428,0.000237546274572656,0.00672930471153601,"PAPSS1"
"ENSG00000183423.13",29.4347755377555,1.87765480959203,0.569429469063631,3.29743174809629,0.000975733857388549,0.0184630241497286,"LRIT3"
"ENSG00000172403.11",706.772787878245,-1.17105664758604,0.342623106916299,-3.41791497405375,0.000631028167787217,0.0135196753856634,"SYNPO2"
"ENSG00000173376.15",3531.09492795164,-1.45079575866954,0.346718865060018,-4.18435771707547,2.85973493507894e-05,0.00146145830334792,"NDNF"
"ENSG00000138650.9",58.6885890393312,-2.82983058242338,0.518694331453502,-5.4556805633359,4.87856278271356e-08,9.90650456744649e-06,"PCDH10"
"ENSG00000189184.12",141.432736371203,-1.40804585069575,0.446938591555638,-3.15042351969391,0.00163033935687871,0.0264941691805517,"PCDH18"
"ENSG00000251600.10",49.251139652111,-1.8877226163942,0.575333350692998,-3.28109367225176,0.00103405396138462,0.0191350017725254,"GUSBP5"
"ENSG00000183090.5",49.3110388614334,-2.93176528612889,0.942989864137001,-3.1090103909144,0.0018771511644628,0.029123130912619,"FREM3"
"ENSG00000164161.11",797.930848083917,-2.55024439344737,0.436416949096411,-5.84359612688641,5.10857967760252e-09,1.58407390921983e-06,"HHIP"
"ENSG00000151617.18",731.851179006903,-1.62928871197201,0.436056920595374,-3.73641292000926,0.000186664050548117,0.00568062772397492,"EDNRA"
"ENSG00000170390.17",155.019360094074,-1.47018369978773,0.372865067311082,-3.94293761652162,8.04895975237712e-05,0.00308332939028457,"DCLK2"
"ENSG00000109686.22",2159.01849054303,-1.22148363677499,0.414790227879769,-2.94482259868727,0.00323139882449354,0.0414464379132637,"SH3D19"
"ENSG00000170006.14",156.832998502547,1.42341956426662,0.469885257585454,3.02929181388023,0.00245127784288627,0.0348710609937187,"TMEM154"
"ENSG00000109654.17",813.716478894207,1.77029922205583,0.377666852617957,4.68746253419981,2.7661332004517e-06,0.000262279720733738,"TRIM2"
"ENSG00000137462.11",1533.17080742727,1.33502296843449,0.349199140673592,3.82309923747029,0.00013178470885442,0.00445350799613183,"TLR2"
"ENSG00000121207.13",26.2221597078996,2.31498011754086,0.704653043507707,3.28527654690466,0.00101882319403218,0.0189938091256312,"LRAT"
"ENSG00000145416.14",322.159580434588,1.16702002555939,0.380748364490396,3.06506904401641,0.0021761975244645,0.0318463191303331,"MARCHF1"
"ENSG00000273449.1",39.1054853685176,3.9337589032294,0.67343591225906,5.84132629641549,5.17868580774672e-09,1.58440166059408e-06,NA
"ENSG00000109586.13",396.150615791312,1.36332795894993,0.332506878603699,4.10014964103894,4.12883076043068e-05,0.00187233499266487,"GALNT7"
"ENSG00000249915.10",491.047768805376,1.92587959708836,0.531972435038761,3.62026201028261,0.000294304842931717,0.00792914961203587,"PDCD6"
"ENSG00000066230.12",85.3245742850741,2.31177773315013,0.73905484920034,3.12801916617079,0.00175988704776593,0.0278691291911918,"SLC9A3"
"ENSG00000225138.8",608.176128113884,2.42006746757594,0.74296449485786,3.2573124076931,0.00112472572603908,0.0202906696591295,NA
"ENSG00000301492.1",38.1011028504423,4.48347423836699,0.972924500642225,4.60824476658513,4.06082456724375e-06,0.000337789677079196,NA
"ENSG00000294119.1",10.2070683638746,5.83266373291616,1.93900476001782,3.00807086871852,0.00262911820225969,0.0365098249049203,NA
"ENSG00000153395.12",24138.1300163177,2.28248259215269,0.741539183357743,3.0780336944805,0.00208371353462867,0.030926837493913,"LPCAT1"
"ENSG00000299935.1",16.8786742476606,3.84720544569989,1.26308347237869,3.04588376764576,0.00231997500927899,0.033417543353996,NA
"ENSG00000305166.1",20.3647827234084,5.34063223923774,1.61445204664103,3.30801540395657,0.000939596412946038,0.0178920989970621,NA
"ENSG00000291079.2",6642.53724857926,3.13858407955891,0.7634633860468,4.1109817928669,3.93980270730546e-05,0.0018153155205187,"SDHAP3"
"ENSG00000124275.16",2574.05647151743,1.97959136759992,0.569999805492526,3.47296849669868,0.0005147357708309,0.0115681949044915,"MTRR"
"ENSG00000124279.13",245.287517363185,1.94609590140717,0.551135107198761,3.53106865446939,0.000413884306226877,0.0100179211927025,"FASTKD3"
"ENSG00000112902.13",1260.96573646982,-1.71519133166428,0.555005851422019,-3.09040224939911,0.00199885587212371,0.0302145894873192,"SEMA5A"
"ENSG00000039139.11",334.528296750561,2.22284003177513,0.557944543430247,3.98398023235264,6.77705124888726e-05,0.00272665263189108,"DNAH5"
"ENSG00000183580.10",324.499605308088,-1.59200278034338,0.444216534795677,-3.58384403920408,0.000338574296400574,0.00879833047022376,"FBXL7"
"ENSG00000304753.1",24.1292105880409,-1.83669653359188,0.626055206450719,-2.93376129559664,0.0033488164591087,0.0425953117908582,NA
"ENSG00000039560.15",1613.32570908043,1.02266718236643,0.307577899096885,3.32490463511587,0.000884487831893043,0.017155923745239,"RAI14"
"ENSG00000164318.18",64.2321335036927,-1.69917018277876,0.396871856586471,-4.28140759940366,1.85714835561187e-05,0.00106269641316384,"EGFLAM"
"ENSG00000182836.11",113.078991433843,-2.34699157890131,0.667523660080015,-3.51596762670552,0.000438154406425739,0.0104619053172164,"PLCXD3"
"ENSG00000215068.11",135.8330990652,1.89314122802598,0.441177464533728,4.29111044923113,1.77781856848936e-05,0.00103193348928694,"ANXA2R-AS1"
"ENSG00000070193.6",114.665419694519,-1.5041403265443,0.515822639903365,-2.91600292462169,0.00354547177375367,0.0444377466245731,"FGF10"
"ENSG00000248727.7",85.713011528024,2.54642717487143,0.697236563831924,3.65217102338493,0.000260032606514546,0.00724994919694141,NA
"ENSG00000175857.9",90.071014694975,1.59022122804915,0.370016735767299,4.2977008181847,1.72578884622809e-05,0.00101278646714961,"GAPT"
"ENSG00000153914.17",1805.12215512346,1.015395141664,0.253296726498923,4.00871797949713,6.10492713775117e-05,0.00252402987572682,"SREK1"
"ENSG00000272081.2",45.8870149263323,1.73862903596844,0.572838252947707,3.03511336231793,0.00240445292425026,0.0342985106144748,NA
"ENSG00000242198.1",14.5000009032602,3.39045018218706,0.910340967344125,3.72437394757541,0.000195800514445613,0.00584435618889111,NA
"ENSG00000113296.15",149.589833084412,2.27779191588857,0.418817081882651,5.4386318381512,5.36912724445912e-08,1.05559536096656e-05,"THBS4"
"ENSG00000249825.7",35.1876529557628,2.43106292260965,0.646567615459246,3.75995157271047,0.000169946251923238,0.00532730423036971,"THBS4-AS1"
"ENSG00000039319.18",503.195534410118,1.02671601978899,0.352908793556421,2.90929565523804,0.00362244109612961,0.0450029958807742,"ZFYVE16"
"ENSG00000247828.11",354.335453725825,1.84061044602159,0.459837277290067,4.00274300698011,6.26123032030134e-05,0.00256553912374348,"TMEM161B-DT"
"ENSG00000164199.18",565.995491837244,1.51241729534214,0.38291794624584,3.94971640835852,7.82438413821785e-05,0.00301745073000919,"ADGRV1"
"ENSG00000248323.9",49.7948273411697,2.29328410612055,0.592987190904272,3.86734172558334,0.000110028194573052,0.00391707908817802,"LUCAT1"
"ENSG00000175745.15",822.937495096675,-1.36875436634524,0.433737182953539,-3.15572291272031,0.00160100875725227,0.0261844240512549,"NR2F1"
"ENSG00000251023.1",36.3232870774716,1.60617280495593,0.508613241131645,3.15794532085373,0.00158885356646643,0.026050929041926,NA
"ENSG00000248489.5",89.1028188656277,1.63301489034889,0.479725690359889,3.4040597015428,0.000663922406468945,0.014027959059702,"LOC100289230"
"ENSG00000129596.6",253.073110736692,-1.84455383384576,0.636909779828222,-2.89609909011485,0.00377833074323095,0.0461405129815486,"CDO1"
"ENSG00000092421.18",913.487781033745,-1.63487200961629,0.46331856460135,-3.52861321458805,0.000417743214129279,0.0100883573772359,"SEMA6A"
"ENSG00000249916.1",14.1109391632438,4.06581367377409,1.06418384767696,3.82059329565046,0.00013313103254251,0.00447953105358929,NA
"ENSG00000250328.8",233.919852757138,2.13990424963057,0.588127819451502,3.6385020039118,0.000274228494744046,0.00749100838142485,"SNCAIP-AS3"
"ENSG00000294080.1",67.9143962099202,2.55370783288689,0.803021352086073,3.18012444657034,0.0014721181734292,0.0248011920759958,NA
"ENSG00000061455.12",204.074387318449,-1.13033836018242,0.294178047482669,-3.84236135175589,0.000121856252905362,0.00419836873748714,"PRDM6"
"ENSG00000164241.14",178.75316635123,2.31299722647463,0.597943838652832,3.86825162658389,0.00010961851527771,0.00391707908817802,"C5orf63"
"ENSG00000113396.14",16.2523582519599,-2.78557354078201,0.962283756362978,-2.89475274040818,0.00379457299332746,0.0462893524215268,"SLC27A6"
"ENSG00000233006.9",118.411322330508,1.99302636255456,0.532162258306289,3.74514789699247,0.000180287536820646,0.00551650366571928,"MIR3936HG"
"ENSG00000145824.14",227.448639654355,3.45011902349762,0.776672325314875,4.44218097007498,8.90516120020911e-06,0.000626803156134964,"CXCL14"
"ENSG00000146013.13",102.64872744136,3.46437676591426,0.759669694665841,4.56037247535345,5.10629649141933e-06,0.000402642884165319,"GFRA3"
"ENSG00000120738.8",14474.0252876239,-2.65396275048942,0.710829483909843,-3.73361377174674,0.000188751871647973,0.00571385283223534,"EGR1"
"ENSG00000241458.1",16.1100432842205,-5.53957104531203,1.36582413481985,-4.05584504189676,4.99533701700138e-05,0.00218329529889741,"RPL7P19"
"ENSG00000281398.4",95.9718534423528,2.2760747076106,0.593147705136391,3.83728148638328,0.000124403846432674,0.00425420366653373,"SNHG4"
"ENSG00000249751.5",69.9728795249675,-1.21567276164182,0.362270054824936,-3.35570866388414,0.000791619128295031,0.0158943370943427,"ECSCR"
"ENSG00000286403.1",13.3034680398947,3.21035338693195,0.872255861259562,3.68051798734388,0.000232760638338776,0.00664294229766362,NA
"ENSG00000158458.22",22.782863199984,-1.75929777714741,0.604474876775711,-2.91045640561864,0.00360901310034587,0.0448847775612663,"NRG2"
"ENSG00000131503.22",93.3828227640972,1.7004418490082,0.392354533262667,4.33394214887233,1.46462678295684e-05,0.000909928871602086,"ANKHD1"
"ENSG00000272674.4",44.8326119437585,-1.90359389380536,0.63439367117722,-3.00065082659625,0.00269403296203332,0.0371052102922069,"PCDHB16"
"ENSG00000120327.7",92.4679295201278,-1.40337086127723,0.376015648589128,-3.73221398243108,0.000189804156355203,0.00571554615712138,"PCDHB14"
"ENSG00000120318.17",1141.69974965252,-1.25996275356164,0.292201856966873,-4.31196011770891,1.61813626013507e-05,0.000971983105368044,"ARAP3"
"ENSG00000306969.1",8.68388586634193,4.66606012799965,1.36841307204795,3.40983305648818,0.000650026556933234,0.0138362795690074,NA
"ENSG00000231185.10",77.3293862478181,1.79326521998813,0.546689627239725,3.28022543438854,0.00103724169791933,0.0191776278332254,"LINC01844"
"ENSG00000169302.16",856.728011820153,4.03276578790035,0.583015282315179,6.91708418325855,4.61034148882674e-12,3.91810725194883e-09,"STK32A"
"ENSG00000176049.17",57.8063186715812,-1.97681787913677,0.458348048997952,-4.31291871637398,1.6111336347173e-05,0.000971983105368044,"JAKMIP2"
"ENSG00000164266.11",79.4378612189502,3.78819865694239,0.996202677850494,3.80263850034633,0.000143163183027961,0.00470633581340917,"SPINK1"
"ENSG00000178776.6",245.720080467791,4.99659147192617,0.912296125638044,5.47694036125786,4.32742984622403e-08,8.9456941667979e-06,"C5orf46"
"ENSG00000133710.17",815.818516945959,2.71725118664305,0.857834369312722,3.16757090161829,0.00153718221671377,0.0254856814629437,"SPINK5"
"ENSG00000169247.15",27.4544737917722,-2.32932669277581,0.57802498995943,-4.0298027476966,5.58236768415523e-05,0.00235033043817662,"SH3TC2"
"ENSG00000157510.15",696.53677318117,-1.37805104087345,0.460562402063379,-2.99210494538765,0.00277061001200432,0.0377296245314249,"AFAP1L1"
"ENSG00000230551.4",595.787062559925,1.47803686378096,0.406919163344049,3.63226163062583,0.000280948058742355,0.00762915284722141,NA
"ENSG00000306902.1",12.0304761147551,-4.49727838788115,1.10523481841885,-4.0690704933771,4.72010659149941e-05,0.00208283780477972,"LOC124901104"
"ENSG00000113721.15",3036.00538707572,-1.30183486801986,0.337488336946575,-3.85742179951522,0.00011458932284349,0.00403896559441891,"PDGFRB"
"ENSG00000070808.18",47.58432460273,-1.66805326083336,0.475505824218874,-3.50795547788192,0.000451564615148794,0.0106185597979442,"CAMK2A"
"ENSG00000291115.2",59.5538066722113,-1.09242451712847,0.380482194240263,-2.87115805592373,0.00408970981530362,0.0485256213536426,"ZNF300P1"
"ENSG00000155511.19",699.24591285244,-2.50633976780244,0.686870445610828,-3.64892649526298,0.000263338431744641,0.00730788940317006,"GRIA1"
"ENSG00000164574.17",1904.41532738208,1.35628229411852,0.357580128253985,3.79294649493264,0.0001488702424146,0.00483849374284051,"GALNT10"
"ENSG00000245275.10",112.868145459149,2.25677844550885,0.579107486055091,3.89699408115433,9.73939984550786e-05,0.00356427861012796,"SAP30L-AS1"
"ENSG00000170271.12",1789.44856411839,-1.25773052601817,0.3630341269423,-3.46449667586781,0.000531224705000207,0.0118690185792938,"FAXDC2"
"ENSG00000113282.15",2567.41481134066,1.32318259976568,0.25371519735977,5.21522799396756,1.8359128117845e-07,3.14379517755277e-05,"CLINT1"
"ENSG00000164330.19",134.480410992245,-1.07780922104259,0.32535943590155,-3.31267239278323,0.000924091551333342,0.0176849080374436,"EBF1"
"ENSG00000249738.11",43.4485528168719,3.43489586760839,0.864081135440484,3.97520062263294,7.03199520342862e-05,0.00281598886453531,"IL12B-AS1"
"ENSG00000113302.6",8.25772134689894,4.02300425485735,1.19926086326443,3.35456978384718,0.000794885011492384,0.0159296344748509,"IL12B"
"ENSG00000145861.10",77.6653284176034,-1.70527067511017,0.488538360811208,-3.49055634500963,0.000482015960093701,0.0110430394976832,"C1QTNF2"
"ENSG00000145934.17",54.7521319461877,-3.23983451581777,0.81574759550092,-3.97161393265071,7.13873447094084e-05,0.00285375263362732,"TENM2"
"ENSG00000204764.15",442.472924623748,1.1495705513936,0.325814697375993,3.52829556386461,0.000418244873432908,0.0100883573772359,"RANBP17"
"ENSG00000253428.2",30.8665649826855,2.30465575148585,0.700745911211407,3.28886079049923,0.00100593764545142,0.0188429973154656,NA
"ENSG00000283235.3",30.3000318842237,3.99597879400268,0.76523870740401,5.22187228029619,1.77123119235228e-07,3.05583992027935e-05,NA
"ENSG00000160867.16",1422.8236008875,-2.19389068440465,0.622649728753921,-3.52347488979909,0.000425927453562697,0.0102338548161776,"FGFR4"
"ENSG00000247679.4",154.341928200988,1.59890493424976,0.372562775148751,4.29163899590178,1.77359127631362e-05,0.00103193348928694,NA
"ENSG00000291283.2",9.70197279092102,3.1476624105353,0.997006320964671,3.15711379591829,0.00159339150906143,0.0260858091738466,NA
"ENSG00000291113.3",148.941787015903,1.47668682288224,0.453043129923125,3.2594839770174,0.00111615085011784,0.0202127989889781,"LOC728554"
"ENSG00000178338.11",320.966732378393,1.22472713850296,0.360618146358226,3.39618832516088,0.000683313279126638,0.0143320900391589,"ZNF354B"
"ENSG00000304231.1",14.5966459574392,3.82266305511277,1.10470656534614,3.46034247919491,0.000539488766980972,0.0120068954870469,NA
"ENSG00000248367.3",48.888136722407,3.00323835008295,0.62855598005376,4.77799662303123,1.77050353802858e-06,0.000195317183575018,"LOC124901151"
"ENSG00000161055.5",1615.20153185649,5.66941301264273,1.29420630361543,4.38060995129211,1.18347555298659e-05,0.000773676069482345,"SCGB3A1"
"ENSG00000281809.2",20.2724635576953,-2.01216268974059,0.602970687979426,-3.33708210009911,0.000846629351529439,0.0167040043853779,"FOXF2-DT"
"ENSG00000137273.6",384.90962173667,-1.88976020460943,0.317436408643104,-5.95319299599973,2.6296089219645e-09,9.00582183931304e-07,"FOXF2"
"ENSG00000250903.12",339.254732663686,1.56170737394865,0.441809146035784,3.53480091564732,0.000408082491477076,0.00994040429876113,"GMDS-DT"
"ENSG00000286512.1",17.4151119013201,3.2223196619397,0.851684097086166,3.78346815792863,0.000154658118535276,0.00495640389372968,NA
"ENSG00000180822.13",304.858902174062,1.03262866393712,0.335031284507846,3.08218578887051,0.00205486541273921,0.030630782351962,"PSMG4"
"ENSG00000230648.2",54.5929390094246,2.37978249386949,0.635732201253139,3.74337258546684,0.000181566691143076,0.00554757562579096,NA
"ENSG00000279926.1",61.2066111015497,2.03445069464735,0.649610010765751,3.13180317564559,0.00173736304882086,0.0276825360063693,NA
"ENSG00000232234.5",35.3599945606607,-1.57674836903983,0.532433259554069,-2.96140096574811,0.00306242963320163,0.0403853507835889,"LOC105374910"
"ENSG00000137203.15",52.8788029289791,4.1977323527182,0.722749023479178,5.80800833532934,6.32203699729412e-09,1.81331826174889e-06,"TFAP2A"
"ENSG00000229950.2",35.1875169966624,3.73535693080085,0.878633320748529,4.25132628434648,2.12508306948426e-05,0.00115550132967739,"MIR5689HG"
"ENSG00000145990.11",747.84246872951,-1.22284841040394,0.385732283268428,-3.17019980812176,0.00152334146427753,0.0253661779675706,"GFOD1"
"ENSG00000298583.1",11.2424609142928,3.69608258808519,1.14531725110425,3.22712557112157,0.00125040572752203,0.0219524176157004,NA
"ENSG00000180537.14",71.868493831671,-2.45655662421904,0.491852237630805,-4.99450126739687,5.89880042572195e-07,8.10502242925843e-05,"RNF182"
"ENSG00000226673.2",21.4611535108414,-3.77680625275254,1.22207651059326,-3.09048264982942,0.00199831479263907,0.0302145894873192,"LINC01108"
"ENSG00000234261.7",9.68041276272825,2.90307780006502,0.920759788523153,3.15291549028373,0.00161648597055849,0.0263623930919937,NA
"ENSG00000112293.16",228.077215219347,2.57939067286588,0.630496466665293,4.09104699112482,4.29430099994097e-05,0.00192780438340821,"GPLD1"
"ENSG00000112294.15",854.224214698051,1.54032701268427,0.387904723921695,3.97089006060985,7.16046183718155e-05,0.00285746012723422,"ALDH5A1"
"ENSG00000293489.2",1246.10992297283,1.348996435308,0.402185540313353,3.35416443429806,0.000796050417051001,0.0159328742541696,"CMAHP"
"ENSG00000079691.20",699.911909714095,-1.42572714497479,0.331041721806179,-4.30678990308518,1.65640798591451e-05,0.000987219159605047,"CARMIL1"
"ENSG00000224843.9",77.2954432035511,1.24006637078308,0.409008803574291,3.03188185668928,0.00243034305358352,0.0346376718680295,"LINC00240"
"ENSG00000297504.1",6.29394143073313,3.56594947977985,1.23750810251395,2.88155647024514,0.00395716319063159,0.0475231122432569,NA
"ENSG00000287252.4",122.376226710681,3.85447111907765,0.812433067339723,4.74435528787491,2.09171447491523e-06,0.000219162010691346,"LOC100131289"
"ENSG00000275221.3",57.2439375232176,3.60361996162712,0.847111361838734,4.25400971343971,2.09976186483634e-05,0.00114866181387514,"H2AC15"
"ENSG00000158691.17",258.610285538576,1.07831255868194,0.301011265119269,3.58229967989632,0.000340582764444483,0.00883052216151764,"ZSCAN12"
"ENSG00000187987.11",45.3548593595191,2.1767673136965,0.509300672618279,4.27403188475266,1.91969565289256e-05,0.00107889291587418,"ZSCAN23"
"ENSG00000290870.1",64.4752745235396,2.57027896354514,0.5434065917801,4.72993703503924,2.24589482122798e-06,0.000230063850749542,NA
"ENSG00000293508.2",360.098518488282,1.9789401581287,0.523984594734783,3.77671438819752,0.000158910779915984,0.0050503694680778,"POLR1HASP"
"ENSG00000291097.2",66.5104473324095,1.37071884355078,0.471519358147724,2.90702559686074,0.00364883338718774,0.0452582416024588,"HLA-L"
"ENSG00000237923.3",15.0184769761604,-2.67313371747334,0.87376301451992,-3.0593349375655,0.00221828990834332,0.0323254417940501,"LINC02570"
"ENSG00000196260.5",4440.42632619546,1.25373517752983,0.408384505635421,3.06998713278581,0.00214067993297217,0.0315784179516256,"SFTA2"
"ENSG00000252761.1",9.27325703159215,5.69747406149293,1.83921767723078,3.09777039011029,0.00194982433827585,0.0298271128440518,NA
"ENSG00000204544.5",622.446684977515,4.96040158767472,0.561318684709097,8.83705054330312,9.82786857201383e-19,5.63775680633573e-15,"MUC21"
"ENSG00000204531.21",812.198839941119,3.06728063996114,0.697816751812634,4.39553884597014,1.1049830011181e-05,0.000734925795468285,"POU5F1"
"ENSG00000204528.4",194.258006992599,2.39053057562386,0.462562417072442,5.16801730402899,2.36590409777663e-07,3.82310108644947e-05,NA
"ENSG00000272501.2",143.859418640456,1.73645022633793,0.417630936094125,4.15785823382244,3.21245270135451e-05,0.00158182274002748,NA
"ENSG00000206344.9",120.414779148489,1.38371550405548,0.459539940621571,3.01108866007136,0.00260312832753654,0.0363974394594055,"HCG27"
"ENSG00000298396.1",111.488625805166,-1.77018949803619,0.583240315959866,-3.03509453924308,0.00240460299688873,0.0342985106144748,NA
